"trial","algo","init_dopt","iters","time","final_dopt"
22,"fedorov",60.6083012600667,9,9.97299999999814,107.224569710445
22,"genetic",60.6083012600667,250,148.623999999996,107.224569710445
23,"fedorov",57.3652950319371,10,11.7039999999979,107.224569710445
23,"genetic",57.3652950319371,250,146.470000000001,107.224569710445
24,"fedorov",65.2973326122516,10,10.3810000000085,107.224569710445
24,"genetic",65.2973326122516,250,152.065999999992,107.224569710445
25,"fedorov",63.6191505863611,10,11.2339999999967,107.224569710445
25,"genetic",63.6191505863611,250,151.731999999989,107.224569710445
26,"fedorov",54.0558126488465,9,8.7039999999979,107.224569710445
26,"genetic",54.0558126488465,250,153.656000000003,107.224569710445
27,"fedorov",38.0303018582618,9,12.1879999999946,107.224569710445
27,"genetic",38.0303018582618,250,181.928,107.224569710445
28,"fedorov",40.3403743364006,9,11.5280000000057,107.224569710445
28,"genetic",40.3403743364006,250,167.134999999995,107.224569710445
29,"fedorov",48.73700465078,8,7.02700000000186,107.224569710445
29,"genetic",48.73700465078,250,149.368000000002,107.224569710445
30,"fedorov",28.3770955762976,11,9.96199999999953,107.224569710445
30,"genetic",28.3770955762976,250,150.255999999994,107.224569710445
31,"fedorov",32.804467943425,11,10.0499999999884,107.224569710445
31,"genetic",32.804467943425,250,149.859000000011,107.224569710445
32,"fedorov",46.9527021660771,9,7.91199999999662,107.224569710445
32,"genetic",46.9527021660771,250,149.027000000002,107.224569710445
33,"fedorov",63.6191505863611,10,8.99700000000303,107.224569710445
33,"genetic",63.6191505863611,250,152.971999999994,107.224569710445
34,"fedorov",48.4874785153704,10,9.13499999999476,107.224569710445
34,"genetic",48.4874785153704,250,152.524999999994,107.224569710445
35,"fedorov",61.1552860753542,8,7.23099999999977,107.224569710445
35,"genetic",61.1552860753542,250,152.494000000006,107.224569710445
36,"fedorov",46.9527021660771,11,10.2359999999899,107.224569710445
36,"genetic",46.9527021660771,250,149.962,107.224569710445
37,"fedorov",59.3035929608437,9,8.08899999999267,107.224569710445
37,"genetic",59.3035929608437,250,152.732000000004,107.224569710445
38,"fedorov",57.7603758940804,9,8.11699999999837,107.224569710445
38,"genetic",57.7603758940804,250,149.579000000012,107.224569710445
39,"fedorov",71.8790156201882,9,8.0740000000078,107.224569710445
39,"genetic",71.8790156201882,250,151.384999999995,107.224569710445
40,"fedorov",52.9615709403552,9,8.08900000000722,107.224569710445
40,"genetic",52.9615709403552,250,152.129000000001,107.224569710445
41,"fedorov",46.6903291042732,11,9.85300000000279,107.224569710445
41,"genetic",46.6903291042732,250,151.574999999997,107.224569710445
42,"fedorov",52.2897242968915,10,9.01200000000244,107.224569710445
42,"genetic",52.2897242968915,250,150.233999999997,107.224569710445
43,"fedorov",65.2973326122516,10,9.15600000000268,107.224569710445
43,"genetic",65.2973326122516,250,150.612999999998,107.224569710445
44,"fedorov",64.2981206999708,9,8.09199999998964,107.224569710445
44,"genetic",64.2981206999708,250,151.558999999994,107.224569710445
45,"fedorov",45.348104409528,9,8.16699999998673,107.224569710445
45,"genetic",45.348104409528,250,149.217999999993,107.224569710445
46,"fedorov",53.1829206421462,9,8.05400000000373,107.224569710445
46,"genetic",53.1829206421462,250,152.195000000007,107.224569710445
47,"fedorov",40.0205421207436,10,9.08000000000175,107.224569710445
47,"genetic",40.0205421207436,250,148.944999999992,107.224569710445
48,"fedorov",57.3652950319371,10,9.02300000000105,107.224569710445
48,"genetic",57.3652950319371,250,151.299999999988,107.224569710445
49,"fedorov",46.9527021660771,9,8.07600000000093,107.224569710445
49,"genetic",46.9527021660771,250,151.634000000005,107.224569710445
50,"fedorov",20.5043541915758,10,8.95900000000256,107.224569710445
50,"genetic",20.5043541915758,250,151.563999999998,107.224569710445
51,"fedorov",55.3294949707047,10,9.08800000000338,107.224569710445
51,"genetic",55.3294949707047,250,149.948999999993,107.224569710445
52,"fedorov",53.1829206421462,11,9.91700000000128,107.224569710445
52,"genetic",53.1829206421462,250,150.604999999996,107.224569710445
53,"fedorov",10.3052202074363,10,8.9429999999993,107.224569710445
53,"genetic",10.3052202074363,250,150.281000000003,107.224569710445
54,"fedorov",69.6877789204312,8,7.23600000000442,107.224569710445
54,"genetic",69.6877789204312,250,151.013999999996,107.224569710445
55,"fedorov",64.2981206999708,9,8.09300000000803,107.224569710445
55,"genetic",64.2981206999708,250,151.25,107.224569710445
56,"fedorov",48.73700465078,8,7.32900000001246,107.224569710445
56,"genetic",48.73700465078,250,150.466,107.224569710445
57,"fedorov",26.8905002577774,11,9.9890000000014,107.224569710445
57,"genetic",26.8905002577774,250,150.462,107.224569710445
58,"fedorov",31.1189892485986,9,8.19199999999546,107.224569710445
58,"genetic",31.1189892485986,250,150.933000000005,107.224569710445
59,"fedorov",58.7316534315983,10,9.08999999999651,107.224569710445
59,"genetic",58.7316534315983,250,152.921000000002,107.224569710445
60,"fedorov",21.8030148208035,11,9.8700000000099,107.224569710445
60,"genetic",21.8030148208035,250,150.945000000007,107.224569710445
61,"fedorov",56.9663215908364,9,7.88099999999395,107.224569710445
61,"genetic",56.9663215908364,250,152.110000000001,107.224569710445
62,"fedorov",10.3052202074363,11,9.70200000000477,107.224569710445
62,"genetic",10.3052202074363,250,150.032999999996,107.224569710445
63,"fedorov",46.6903291042732,11,9.89100000000326,107.224569710445
63,"genetic",46.6903291042732,250,151.309999999998,107.224569710445
64,"fedorov",37.3374870134164,10,8.89400000000023,107.224569710445
64,"genetic",37.3374870134164,250,152.74500000001,107.224569710445
65,"fedorov",20.5043541915758,11,9.88199999999779,107.224569710445
65,"genetic",20.5043541915758,250,150.640999999989,107.224569710445
66,"fedorov",59.1138243503279,10,9.08199999999488,107.224569710445
66,"genetic",59.1138243503279,250,150.286999999997,107.224569710445
67,"fedorov",32.804467943425,11,9.83800000000338,107.224569710445
67,"genetic",32.804467943425,250,151.089000000007,107.224569710445
68,"fedorov",47.9831789497805,11,9.89499999998952,107.224569710445
68,"genetic",47.9831789497805,250,152.381000000008,107.224569710445
69,"fedorov",46.9527021660771,8,7.22499999999127,107.224569710445
69,"genetic",46.9527021660771,250,150.577999999994,107.224569710445
70,"fedorov",63.6191505863611,10,9.19199999999546,107.224569710445
70,"genetic",63.6191505863611,250,150.588999999993,107.224569710445
71,"fedorov",54.9095163097848,9,8.08899999999267,107.224569710445
71,"genetic",54.9095163097848,250,151.755000000005,107.224569710445
72,"fedorov",18.399692584987,11,9.82699999999022,107.224569710445
72,"genetic",18.399692584987,250,151.440999999992,107.224569710445
73,"fedorov",39.0412241870573,11,10.0080000000016,107.224569710445
73,"genetic",39.0412241870573,250,153.910000000003,107.224569710445
74,"fedorov",60.2396606510133,9,8.02199999999721,107.224569710445
74,"genetic",60.2396606510133,250,152.26400000001,107.224569710445
75,"fedorov",14.3323621484458,9,8.17999999999302,107.224569710445
75,"genetic",14.3323621484458,250,150.895999999993,107.224569710445
76,"fedorov",25.3108455146108,10,8.97099999999045,107.224569710445
76,"genetic",25.3108455146108,250,151.478000000003,107.224569710445
77,"fedorov",46.9527021660771,9,8.08200000000943,107.224569710445
77,"genetic",46.9527021660771,250,152.505000000005,107.224569710445
78,"fedorov",45.348104409528,9,8.14999999999418,107.224569710445
78,"genetic",45.348104409528,250,150.346999999994,107.224569710445
79,"fedorov",65.2973326122516,10,8.99499999999534,107.224569710445
79,"genetic",65.2973326122516,250,152.639999999999,107.224569710445
80,"fedorov",71.8790156201882,9,8.02700000000186,107.224569710445
80,"genetic",71.8790156201882,250,151.153000000006,107.224569710445
81,"fedorov",58.5392306430304,9,8.14699999999721,107.224569710445
81,"genetic",58.5392306430304,250,149.202999999994,107.224569710445
82,"fedorov",68.6290336512263,8,7.03800000000047,107.224569710445
82,"genetic",68.6290336512263,250,150.356,107.224569710445
83,"fedorov",31.1189892485986,9,8.00699999999779,107.224569710445
83,"genetic",31.1189892485986,250,151.231999999989,107.224569710445
84,"fedorov",60.4243851699741,11,9.86500000000524,107.224569710445
84,"genetic",60.4243851699741,250,150.176000000007,107.224569710445
85,"fedorov",64.4662341508111,8,7.06399999999849,107.224569710445
85,"genetic",64.4662341508111,250,150.895000000004,107.224569710445
86,"fedorov",32.804467943425,10,9.06500000000233,107.224569710445
86,"genetic",32.804467943425,250,149.86099999999,107.224569710445
87,"fedorov",60.7914177086728,9,8.13699999998789,107.224569710445
87,"genetic",60.7914177086728,250,150.972999999998,107.224569710445
88,"fedorov",60.4243851699741,11,10.0599999999977,107.224569710445
88,"genetic",60.4243851699741,250,153.784,107.224569710445
89,"fedorov",61.1552860753542,9,8.02199999999721,107.224569710445
89,"genetic",61.1552860753542,250,150.900000000009,107.224569710445
90,"fedorov",38.0303018582618,8,7.09599999999045,107.224569710445
90,"genetic",38.0303018582618,250,152.763999999996,107.224569710445
91,"fedorov",15.2154063244232,10,8.84399999999732,107.224569710445
91,"genetic",15.2154063244232,250,152.362999999998,107.224569710445
92,"fedorov",46.9527021660771,11,10.0619999999908,107.224569710445
92,"genetic",46.9527021660771,250,150.311000000002,107.224569710445
93,"fedorov",47.2131388512133,9,8.26800000001094,107.224569710445
93,"genetic",47.2131388512133,250,153.789999999994,107.224569710445
94,"fedorov",36.6285566043808,9,8.44899999999325,107.224569710445
94,"genetic",36.6285566043808,250,152.131000000008,107.224569710445
95,"fedorov",35.9025394488075,10,9.10900000001129,107.224569710445
95,"genetic",35.9025394488075,250,152.494000000006,107.224569710445
96,"fedorov",40.0205421207436,9,8.22899999999208,107.224569710445
96,"genetic",40.0205421207436,250,152.774000000005,107.224569710445
97,"fedorov",54.9095163097848,7,6.28500000000349,107.224569710445
97,"genetic",54.9095163097848,250,150.566999999995,107.224569710445
98,"fedorov",52.0631118313888,8,7.28599999999278,107.224569710445
98,"genetic",52.0631118313888,250,151.028000000006,107.224569710445
99,"fedorov",57.7603758940804,8,7.23599999998987,107.224569710445
99,"genetic",57.7603758940804,250,148.273000000001,107.224569710445
100,"fedorov",41.8935348552224,11,10.2399999999907,107.224569710445
100,"genetic",41.8935348552224,250,152.466,107.224569710445
101,"fedorov",46.6903291042732,11,10.1440000000002,107.224569710445
101,"genetic",46.6903291042732,250,151.962000000014,107.224569710445
102,"fedorov",65.2973326122516,10,9.17399999999907,107.224569710445
102,"genetic",65.2973326122516,250,149.475999999995,107.224569710445
103,"fedorov",52.7389343036201,9,8.10499999999593,107.224569710445
103,"genetic",52.7389343036201,250,150.497000000003,107.224569710445
104,"fedorov",61.8737973338348,9,8.14900000000489,107.224569710445
104,"genetic",61.8737973338348,250,151.756999999998,107.224569710445
105,"fedorov",58.7316534315983,9,8.12799999999697,107.224569710445
105,"genetic",58.7316534315983,250,152.134999999995,107.224569710445
106,"fedorov",44.7962959349803,8,7.24599999999919,107.224569710445
106,"genetic",44.7962959349803,250,150.010000000009,107.224569710445
107,"fedorov",59.1138243503279,9,8.0280000000057,107.224569710445
107,"genetic",59.1138243503279,250,150.792000000001,107.224569710445
108,"fedorov",32.804467943425,11,10.0740000000078,107.224569710445
108,"genetic",32.804467943425,250,151.108999999997,107.224569710445
109,"fedorov",59.6805462911488,8,7.13000000000466,107.224569710445
109,"genetic",59.6805462911488,250,150.491999999998,107.224569710445
110,"fedorov",55.3294949707047,10,9.05800000000454,107.224569710445
110,"genetic",55.3294949707047,250,151.565000000002,107.224569710445
111,"fedorov",49.9595664610417,8,7.29200000000128,107.224569710445
111,"genetic",49.9595664610417,250,149.297999999995,107.224569710445
112,"fedorov",38.0303018582618,8,7.03699999999662,107.224569710445
112,"genetic",38.0303018582618,250,152.706000000006,107.224569710445
113,"fedorov",27.3956887739668,10,8.96300000000338,107.224569710445
113,"genetic",27.3956887739668,250,150.096000000005,107.224569710445
114,"fedorov",49.2309585406432,10,8.89800000000105,107.224569710445
114,"genetic",49.2309585406432,250,151.669000000009,107.224569710445
115,"fedorov",61.1552860753542,10,9.02899999999499,107.224569710445
115,"genetic",61.1552860753542,250,151.630000000005,107.224569710445
116,"fedorov",49.2309585406432,9,8.17900000000373,107.224569710445
116,"genetic",49.2309585406432,250,152.687999999995,107.224569710445
117,"fedorov",39.0412241870573,10,9.10899999999674,107.224569710445
117,"genetic",39.0412241870573,250,151.423999999999,107.224569710445
118,"fedorov",61.1552860753542,9,10.6989999999932,107.224569710445
118,"genetic",61.1552860753542,250,151.243000000002,107.224569710445
119,"fedorov",64.2981206999708,7,6.21300000000338,107.224569710445
119,"genetic",64.2981206999708,250,151.76400000001,107.224569710445
120,"fedorov",60.2396606510133,7,6.51300000000629,107.224569710445
120,"genetic",60.2396606510133,250,150.998000000007,107.224569710445
121,"fedorov",55.3294949707047,9,8.23199999998906,107.224569710445
121,"genetic",55.3294949707047,250,152.269,107.224569710445
122,"fedorov",56.9663215908364,9,7.99000000000524,107.224569710445
122,"genetic",56.9663215908364,250,151.481,107.224569710445
123,"fedorov",61.6953024569639,8,7.17399999999907,107.224569710445
123,"genetic",61.6953024569639,250,152.896999999997,107.224569710445
124,"fedorov",41.8935348552224,10,9.33899999999267,107.224569710445
124,"genetic",41.8935348552224,250,150.03300000001,107.224569710445
125,"fedorov",40.0205421207436,11,9.88700000000244,107.224569710445
125,"genetic",40.0205421207436,250,150.846999999994,107.224569710445
126,"fedorov",47.2131388512133,8,7.28700000001118,107.224569710445
126,"genetic",47.2131388512133,250,180.166000000012,107.224569710445
127,"fedorov",66.2745793518476,9,11.3619999999937,107.224569710445
127,"genetic",66.2745793518476,250,179.207000000009,107.224569710445
128,"fedorov",64.2981206999708,8,9.6189999999915,107.224569710445
128,"genetic",64.2981206999708,250,151.159,107.224569710445
129,"fedorov",52.2897242968915,11,10.1139999999868,107.224569710445
129,"genetic",52.2897242968915,250,152.039000000004,107.224569710445
130,"fedorov",50.9091494717961,8,7.4259999999922,107.224569710445
130,"genetic",50.9091494717961,250,154.199000000008,107.224569710445
131,"fedorov",57.7603758940804,10,8.97800000000279,107.224569710445
131,"genetic",57.7603758940804,250,152.456999999995,107.224569710445
132,"fedorov",61.8737973338348,10,9.14100000000326,107.224569710445
132,"genetic",61.8737973338348,250,152.797000000006,107.224569710445
133,"fedorov",49.2309585406432,10,9.10599999999977,107.224569710445
133,"genetic",49.2309585406432,250,153.118999999992,107.224569710445
134,"fedorov",64.2981206999708,10,9.23300000000745,107.224569710445
134,"genetic",64.2981206999708,250,153.115000000005,107.224569710445
135,"fedorov",67.231029641607,8,7.33000000000175,107.224569710445
135,"genetic",67.231029641607,250,152.334000000003,107.224569710445
136,"fedorov",66.4354018401815,10,9.28299999999581,107.224569710445
136,"genetic",66.4354018401815,250,150.35100000001,107.224569710445
137,"fedorov",52.2897242968915,9,8.23399999999674,107.224569710445
137,"genetic",52.2897242968915,250,154.545999999988,107.224569710445
138,"fedorov",41.8935348552224,10,9.11600000000908,107.224569710445
138,"genetic",41.8935348552224,250,154.327000000005,107.224569710445
139,"fedorov",59.3035929608437,8,7.27899999999499,107.224569710445
139,"genetic",59.3035929608437,250,153.227999999988,107.224569710445
140,"fedorov",31.1189892485986,9,8.48600000000442,107.224569710445
140,"genetic",31.1189892485986,250,152.815999999992,107.224569710445
141,"fedorov",47.2131388512133,8,7.36100000000442,107.224569710445
141,"genetic",47.2131388512133,250,151.741999999998,107.224569710445
142,"fedorov",62.929444657838,8,7.20900000000256,107.224569710445
142,"genetic",62.929444657838,250,151.315999999992,107.224569710445
143,"fedorov",19.8253330610806,9,8.30199999999604,107.224569710445
143,"genetic",19.8253330610806,250,153.09599999999,107.224569710445
144,"fedorov",61.1552860753542,10,9.02700000000186,107.224569710445
144,"genetic",61.1552860753542,250,154.288,107.224569710445
145,"fedorov",60.7914177086728,9,8.25100000000384,107.224569710445
145,"genetic",60.7914177086728,250,153.883999999991,107.224569710445
146,"fedorov",64.2981206999708,9,8.26600000000326,107.224569710445
146,"genetic",64.2981206999708,250,152.497999999992,107.224569710445
147,"fedorov",38.7078869029831,11,10.2400000000052,107.224569710445
147,"genetic",38.7078869029831,250,154.718999999997,107.224569710445
148,"fedorov",47.9831789497805,11,10.1059999999998,107.224569710445
148,"genetic",47.9831789497805,250,151.749000000011,107.224569710445
149,"fedorov",38.0303018582617,9,8.41599999999744,107.224569710445
149,"genetic",38.0303018582617,250,152.933000000005,107.224569710445
150,"fedorov",54.0558126488465,11,10.2670000000071,107.224569710445
150,"genetic",54.0558126488465,250,154.66399999999,107.224569710445
151,"fedorov",59.1138243503279,10,9.13400000000547,107.224569710445
151,"genetic",59.1138243503279,250,152.685999999987,107.224569710445
152,"fedorov",46.9527021660771,9,8.47299999999814,107.224569710445
152,"genetic",46.9527021660771,250,150.857000000004,107.224569710445
153,"fedorov",20.5043541915758,11,10.1729999999952,107.224569710445
153,"genetic",20.5043541915758,250,154.616000000009,107.224569710445
154,"fedorov",68.6290336512263,9,8.25400000000081,107.224569710445
154,"genetic",68.6290336512263,250,152.316999999995,107.224569710445
155,"fedorov",54.0558126488465,11,9.94100000000617,107.224569710445
155,"genetic",54.0558126488465,250,154.722000000009,107.224569710445
156,"fedorov",25.3108455146108,11,10.0880000000034,107.224569710445
156,"genetic",25.3108455146108,250,150.766000000003,107.224569710445
157,"fedorov",55.3294949707047,12,11.0100000000093,107.224569710445
157,"genetic",55.3294949707047,250,151.790999999997,107.224569710445
158,"fedorov",32.804467943425,11,10.0249999999942,107.224569710445
158,"genetic",32.804467943425,250,153.11099999999,107.224569710445
159,"fedorov",47.2131388512133,11,10.1999999999971,107.224569710445
159,"genetic",47.2131388512133,250,153.402000000002,107.224569710445
160,"fedorov",64.2981206999708,11,10.3099999999977,107.224569710445
160,"genetic",64.2981206999708,250,151.851999999999,107.224569710445
161,"fedorov",55.9512095052112,11,10.1580000000104,107.224569710445
161,"genetic",55.9512095052112,250,153.632000000012,107.224569710445
162,"fedorov",32.804467943425,11,10.2489999999962,107.224569710445
162,"genetic",32.804467943425,250,154.016999999993,107.224569710445
163,"fedorov",38.7078869029831,9,8.20999999999185,107.224569710445
163,"genetic",38.7078869029831,250,152.663,107.224569710445
164,"fedorov",57.7603758940804,9,8.34799999999814,107.224569710445
164,"genetic",57.7603758940804,250,156.303999999989,107.224569710445
165,"fedorov",67.3884927463167,9,8.16999999999825,107.224569710445
165,"genetic",67.3884927463167,250,154.934000000008,107.224569710445
166,"fedorov",61.1552860753542,9,8.30999999999767,107.224569710445
166,"genetic",61.1552860753542,250,154.918999999994,107.224569710445
167,"fedorov",25.8486451210051,9,8.25799999998708,107.224569710445
167,"genetic",25.8486451210051,250,151.826000000001,107.224569710445
168,"fedorov",46.9527021660771,10,9.2329999999929,107.224569710445
168,"genetic",46.9527021660771,250,154.415999999997,107.224569710445
169,"fedorov",64.2981206999708,11,10.1370000000024,107.224569710445
169,"genetic",64.2981206999708,250,153.074999999997,107.224569710445
170,"fedorov",38.0303018582618,9,8.25500000000466,107.224569710445
170,"genetic",38.0303018582618,250,153.237000000008,107.224569710445
171,"fedorov",42.4946559086776,9,8.25599999999395,107.224569710445
171,"genetic",42.4946559086776,250,153.260999999999,107.224569710445
172,"fedorov",55.3294949707047,10,9.20300000000861,107.224569710445
172,"genetic",55.3294949707047,250,152.728000000003,107.224569710445
173,"fedorov",52.2897242968915,10,9.25800000000163,107.224569710445
173,"genetic",52.2897242968915,250,153.816000000006,107.224569710445
174,"fedorov",60.2396606510133,9,8.42900000000373,107.224569710445
174,"genetic",60.2396606510133,250,151.398000000001,107.224569710445
175,"fedorov",49.2309585406432,11,10.3120000000054,107.224569710445
175,"genetic",49.2309585406432,250,155.065000000002,107.224569710445
176,"fedorov",35.1583671930189,11,10.0260000000126,107.224569710445
176,"genetic",35.1583671930189,250,152.558000000005,107.224569710445
177,"fedorov",65.2973326122516,9,8.27099999999336,107.224569710445
177,"genetic",65.2973326122516,250,151.948999999993,107.224569710445
178,"fedorov",55.3294949707047,8,7.47900000000664,107.224569710445
178,"genetic",55.3294949707047,250,151.697,107.224569710445
179,"fedorov",40.0205421207436,10,9.13999999999942,107.224569710445
179,"genetic",40.0205421207436,250,154.751999999993,107.224569710445
180,"fedorov",65.2973326122516,10,9.22000000000116,107.224569710445
180,"genetic",65.2973326122516,250,152.308000000005,107.224569710445
181,"fedorov",25.848645121005,9,8.39699999999721,107.224569710445
181,"genetic",25.848645121005,250,154.630999999994,107.224569710445
182,"fedorov",58.9231812223657,10,9.17699999999604,107.224569710445
182,"genetic",58.9231812223657,250,151.292999999991,107.224569710445
183,"fedorov",58.9231812223657,10,9.31800000001385,107.224569710445
183,"genetic",58.9231812223657,250,150.919999999998,107.224569710445
184,"fedorov",45.348104409528,10,9.15800000001036,107.224569710445
184,"genetic",45.348104409528,250,155.587,107.224569710445
185,"fedorov",54.9095163097848,9,8.11599999999453,107.224569710445
185,"genetic",54.9095163097848,250,153.288,107.224569710445
186,"fedorov",40.9706156545453,11,10.1820000000007,107.224569710445
186,"genetic",40.9706156545453,250,151.769,107.224569710445
187,"fedorov",52.0631118313888,10,9.28099999998813,107.224569710445
187,"genetic",52.0631118313888,250,152.453999999998,107.224569710445
188,"fedorov",37.3374870134164,9,8.21199999999953,107.224569710445
188,"genetic",37.3374870134164,250,152.869000000006,107.224569710445
189,"fedorov",64.2981206999708,10,9.10400000000664,107.224569710445
189,"genetic",64.2981206999708,250,152.568999999989,107.224569710445
190,"fedorov",71.8790156201882,7,6.44899999999325,107.224569710445
190,"genetic",71.8790156201882,250,152.982000000004,107.224569710445
191,"fedorov",62.929444657838,8,7.29200000000128,107.224569710445
191,"genetic",62.929444657838,250,152.544999999998,107.224569710445
192,"fedorov",38.7078869029831,11,10.044000000009,107.224569710445
192,"genetic",38.7078869029831,250,153.706000000006,107.224569710445
193,"fedorov",67.231029641607,11,10.1929999999993,107.224569710445
193,"genetic",67.231029641607,250,153.051999999996,107.224569710445
194,"fedorov",46.6903291042732,11,10.0100000000093,107.224569710445
194,"genetic",46.6903291042732,250,155.006999999998,107.224569710445
195,"fedorov",54.0558126488465,11,10.1550000000134,107.224569710445
195,"genetic",54.0558126488465,250,153.710999999996,107.224569710445
196,"fedorov",45.348104409528,9,8.45999999999185,107.224569710445
196,"genetic",45.348104409528,250,149.766999999993,107.224569710445
197,"fedorov",68.7817723964214,10,9.17499999998836,107.224569710445
197,"genetic",68.7817723964214,250,153.952000000005,107.224569710445
198,"fedorov",59.1138243503279,10,9.40299999999115,107.224569710445
198,"genetic",59.1138243503279,250,152.915000000008,107.224569710445
199,"fedorov",68.7817723964214,10,9.27499999999418,107.224569710445
199,"genetic",68.7817723964214,250,150.596000000005,107.224569710445
200,"fedorov",36.6285566043808,9,8.30100000000675,107.224569710445
200,"genetic",36.6285566043808,250,153.380000000005,107.224569710445
201,"fedorov",65.2973326122516,10,9.36599999999453,107.224569710445
201,"genetic",65.2973326122516,250,150.882000000012,107.224569710445
202,"fedorov",37.3374870134164,10,9.13099999999395,107.224569710445
202,"genetic",37.3374870134164,250,154.561000000002,107.224569710445
203,"fedorov",71.4488115190348,9,8.21199999999953,107.224569710445
203,"genetic",71.4488115190348,250,151.413,107.224569710445
204,"fedorov",57.1663008761956,8,7.31900000000314,107.224569710445
204,"genetic",57.1663008761956,250,154.365999999995,107.224569710445
205,"fedorov",57.3652950319371,9,8.30399999998917,107.224569710445
205,"genetic",57.3652950319371,250,153.402999999991,107.224569710445
206,"fedorov",59.3035929608437,8,7.33899999999267,107.224569710445
206,"genetic",59.3035929608437,250,155.250999999989,107.224569710445
207,"fedorov",61.1552860753542,10,10.2010000000009,107.224569710445
207,"genetic",61.1552860753542,250,152.212,107.224569710445
208,"fedorov",31.9745022642329,11,10.2159999999858,107.224569710445
208,"genetic",31.9745022642329,250,155.375,107.224569710445
209,"fedorov",45.348104409528,9,8.40600000000268,107.224569710445
209,"genetic",45.348104409528,250,153.856999999989,107.224569710445
210,"fedorov",47.2131388512133,9,8.28800000000047,107.224569710445
210,"genetic",47.2131388512133,250,152.627000000008,107.224569710445
211,"fedorov",40.3403743364006,10,9.78500000000349,107.224569710445
211,"genetic",40.3403743364006,250,152.466,107.224569710445
212,"fedorov",32.804467943425,9,8.47599999999511,107.224569710445
212,"genetic",32.804467943425,250,155.731,107.224569710445
213,"fedorov",40.0205421207436,11,10.4839999999967,107.224569710445
213,"genetic",40.0205421207436,250,152.563999999998,107.224569710445
214,"fedorov",39.0412241870573,8,7.27199999999721,107.224569710445
214,"genetic",39.0412241870573,250,150.229999999996,107.224569710445
215,"fedorov",32.3925593319645,10,9.28399999999965,107.224569710445
215,"genetic",32.3925593319645,250,153.167000000001,107.224569710445
216,"fedorov",54.0558126488465,11,10.125,107.224569710445
216,"genetic",54.0558126488465,250,153.275999999998,107.224569710445
217,"fedorov",55.3294949707047,10,9.39699999999721,107.224569710445
217,"genetic",55.3294949707047,250,153.406000000003,107.224569710445
218,"fedorov",52.2897242968915,10,9.4210000000021,107.224569710445
218,"genetic",52.2897242968915,250,155.081999999995,107.224569710445
219,"fedorov",52.2897242968915,9,8.17299999999523,107.224569710445
219,"genetic",52.2897242968915,250,152.577999999994,107.224569710445
220,"fedorov",37.3374870134164,11,10.1199999999953,107.224569710445
