"trial","algo","init_dopt","iters","time","final_dopt"
72,"genetic",61.6553018582617,250,152.909,131.037069710445
73,"fedorov",84.4164177086728,9,8.49099999999453,131.037069710445
73,"genetic",84.4164177086728,250,151.205000000002,131.037069710445
74,"fedorov",88.9223326122516,8,7.15399999999499,131.037069710445
74,"genetic",88.9223326122516,250,153.403999999995,131.037069710445
75,"fedorov",87.2441505863611,8,7.12799999999697,131.037069710445
75,"genetic",87.2441505863611,250,154.091,131.037069710445
76,"fedorov",81.3853758940804,6,5.45900000000256,131.037069710445
76,"genetic",81.3853758940804,250,152.481,131.037069710445
77,"fedorov",62.6662241870573,10,9.25400000000081,131.037069710445
77,"genetic",62.6662241870573,250,153.966,131.037069710445
78,"fedorov",62.6662241870573,8,7.16300000000047,131.037069710445
78,"genetic",62.6662241870573,250,153.101999999999,131.037069710445
79,"fedorov",72.8559585406432,7,6.27599999999802,131.037069710445
79,"genetic",72.8559585406432,250,152.316999999995,131.037069710445
80,"fedorov",73.8242572953061,7,6.36699999999837,131.037069710445
80,"genetic",73.8242572953061,250,152.320999999996,131.037069710445
81,"fedorov",86.0298593809743,6,5.33400000000256,131.037069710445
81,"genetic",86.0298593809743,250,153.690000000002,131.037069710445
82,"fedorov",84.0493851699741,9,8.33000000000175,131.037069710445
82,"genetic",84.0493851699741,250,151.952999999994,131.037069710445
83,"fedorov",88.0912341508111,7,6.37900000000081,131.037069710445
83,"genetic",88.0912341508111,250,153.085999999996,131.037069710445
84,"fedorov",62.6662241870573,9,8.11699999999837,131.037069710445
84,"genetic",62.6662241870573,250,154.195999999996,131.037069710445
85,"fedorov",68.973104409528,6,5.22399999998743,131.037069710445
85,"genetic",68.973104409528,250,152.947,131.037069710445
86,"fedorov",74.7678003715111,8,7.28900000000431,131.037069710445
86,"genetic",74.7678003715111,250,152.002999999997,131.037069710445
87,"fedorov",77.6808126488465,9,8.18099999999686,131.037069710445
87,"genetic",77.6808126488465,250,153.771000000008,131.037069710445
88,"fedorov",83.8646606510133,8,7.2960000000021,131.037069710445
88,"genetic",83.8646606510133,250,152.010999999999,131.037069710445
89,"fedorov",81.3853758940804,7,6.4490000000078,131.037069710445
89,"genetic",81.3853758940804,250,154.774999999994,131.037069710445
90,"fedorov",71.6081789497805,7,6.14499999998952,131.037069710445
90,"genetic",71.6081789497805,250,155.111000000004,131.037069710445
91,"fedorov",42.024692584987,10,8.99300000000221,131.037069710445
91,"genetic",42.024692584987,250,155.34599999999,131.037069710445
92,"fedorov",82.9285929608437,8,7.26900000000023,131.037069710445
92,"genetic",82.9285929608437,250,151.498000000007,131.037069710445
93,"fedorov",84.7802860753542,6,5.33199999999488,131.037069710445
93,"genetic",84.7802860753542,250,152.593999999997,131.037069710445
94,"fedorov",92.2540336512263,8,7.25500000000466,131.037069710445
94,"genetic",92.2540336512263,250,149.20199999999,131.037069710445
95,"fedorov",77.6808126488465,10,9.16899999999441,131.037069710445
95,"genetic",77.6808126488465,250,151.732000000004,131.037069710445
96,"fedorov",84.7802860753542,8,7.14999999999418,131.037069710445
96,"genetic",84.7802860753542,250,152.877999999997,131.037069710445
97,"fedorov",49.473645121005,8,7.07200000000012,131.037069710445
97,"genetic",49.473645121005,250,154.168000000005,131.037069710445
98,"fedorov",84.7802860753542,8,7.36000000000058,131.037069710445
98,"genetic",84.7802860753542,250,151.966,131.037069710445
99,"fedorov",93.3127789204312,8,7.26999999998952,131.037069710445
99,"genetic",93.3127789204312,250,153.171000000002,131.037069710445
100,"fedorov",64.9061762731388,8,7.18399999999383,131.037069710445
100,"genetic",64.9061762731388,250,152.883000000002,131.037069710445
101,"fedorov",82.3566534315983,9,8.16400000000431,131.037069710445
101,"genetic",82.3566534315983,250,151.699999999997,131.037069710445
102,"fedorov",64.5956156545453,10,9.11700000001292,131.037069710445
102,"genetic",64.5956156545453,250,153.830000000002,131.037069710445
103,"fedorov",56.429467943425,7,6.3119999999908,131.037069710445
103,"genetic",56.429467943425,250,153.224999999991,131.037069710445
104,"fedorov",81.3853758940804,7,6.33199999999488,131.037069710445
104,"genetic",81.3853758940804,250,152.531000000003,131.037069710445
105,"fedorov",63.9653743364006,8,7.28399999999965,131.037069710445
105,"genetic",63.9653743364006,250,153.388999999996,131.037069710445
106,"fedorov",76.5865709403552,7,6.29300000000512,131.037069710445
106,"genetic",76.5865709403552,250,154.478000000003,131.037069710445
107,"fedorov",74.7678003715111,10,9.21700000000419,131.037069710445
107,"genetic",74.7678003715111,250,152.304999999993,131.037069710445
108,"fedorov",61.6553018582617,9,8.08400000000256,131.037069710445
108,"genetic",61.6553018582617,250,152.035000000003,131.037069710445
109,"fedorov",83.8646606510133,7,6.10599999999977,131.037069710445
109,"genetic",83.8646606510133,250,152.938000000009,131.037069710445
110,"fedorov",64.9061762731388,8,7.25400000000081,131.037069710445
110,"genetic",64.9061762731388,250,149.974999999991,131.037069710445
111,"fedorov",77.6808126488465,8,7.16300000000047,131.037069710445
111,"genetic",77.6808126488465,250,153.915000000008,131.037069710445
112,"fedorov",71.6081789497805,8,7.27499999999418,131.037069710445
112,"genetic",71.6081789497805,250,152.952999999994,131.037069710445
113,"fedorov",84.4164177086728,7,6.39199999999255,131.037069710445
113,"genetic",84.4164177086728,250,154.597999999998,131.037069710445
114,"fedorov",63.6455421207436,8,7.06399999999849,131.037069710445
114,"genetic",63.6455421207436,250,152.626000000004,131.037069710445
115,"fedorov",56.429467943425,10,9.15200000000186,131.037069710445
115,"genetic",56.429467943425,250,150.554000000004,131.037069710445
116,"fedorov",64.5956156545453,10,9.09400000001187,131.037069710445
116,"genetic",64.5956156545453,250,154.572,131.037069710445
117,"fedorov",51.0206887739668,10,9.56399999999849,131.037069710445
117,"genetic",51.0206887739668,250,156.895000000004,131.037069710445
118,"fedorov",88.9223326122516,8,7.24299999998766,131.037069710445
118,"genetic",88.9223326122516,250,153.149000000005,131.037069710445
119,"fedorov",51.0206887739668,10,9.12599999998929,131.037069710445
119,"genetic",51.0206887739668,250,155.278999999995,131.037069710445
120,"fedorov",68.973104409528,9,8.17699999999604,131.037069710445
120,"genetic",68.973104409528,250,152.687999999995,131.037069710445
121,"fedorov",87.9231206999708,7,6.26200000000244,131.037069710445
121,"genetic",87.9231206999708,250,151.23599999999,131.037069710445
122,"fedorov",91.7927557756245,8,7.14099999998871,131.037069710445
122,"genetic",91.7927557756245,250,154.168999999994,131.037069710445
123,"fedorov",84.0493851699741,9,8.0049999999901,131.037069710445
123,"genetic",84.0493851699741,250,152.464000000007,131.037069710445
124,"fedorov",33.9302202074363,10,8.92999999999302,131.037069710445
124,"genetic",33.9302202074363,250,154.035999999993,131.037069710445
125,"fedorov",84.4164177086728,8,7.3179999999993,131.037069710445
125,"genetic",84.4164177086728,250,159.65800000001,131.037069710445
126,"fedorov",85.4987973338348,8,10.2379999999976,131.037069710445
126,"genetic",85.4987973338348,250,177.792000000001,131.037069710445
127,"fedorov",44.1293541915758,10,12.5310000000027,131.037069710445
127,"genetic",44.1293541915758,250,172.266999999993,131.037069710445
128,"fedorov",61.6553018582618,9,8.26300000000629,131.037069710445
128,"genetic",61.6553018582618,250,154.910000000003,131.037069710445
129,"fedorov",88.0912341508111,8,7.17799999999988,131.037069710445
129,"genetic",88.0912341508111,250,155.853000000003,131.037069710445
130,"fedorov",77.6808126488465,7,6.45500000000175,131.037069710445
130,"genetic",77.6808126488465,250,153.292999999991,131.037069710445
131,"fedorov",95.0738115190348,7,6.2609999999986,131.037069710445
131,"genetic",95.0738115190348,250,154.034,131.037069710445
132,"fedorov",42.024692584987,7,6.48099999999977,131.037069710445
132,"genetic",42.024692584987,250,153.856,131.037069710445
133,"fedorov",84.4164177086728,8,7.30999999999767,131.037069710445
133,"genetic",84.4164177086728,250,154.610000000001,131.037069710445
134,"fedorov",60.9624870134164,10,9.20999999999185,131.037069710445
134,"genetic",60.9624870134164,250,154.170000000013,131.037069710445
135,"fedorov",83.8646606510133,8,7.23399999999674,131.037069710445
135,"genetic",83.8646606510133,250,153.849999999991,131.037069710445
136,"fedorov",78.5345163097848,7,6.52000000000407,131.037069710445
136,"genetic",78.5345163097848,250,154.373999999996,131.037069710445
137,"fedorov",78.5345163097848,8,7.32799999999406,131.037069710445
137,"genetic",78.5345163097848,250,156.566999999995,131.037069710445
138,"fedorov",76.8079206421462,9,8.19000000000233,131.037069710445
138,"genetic",76.8079206421462,250,156.260999999999,131.037069710445
139,"fedorov",79.5762095052112,7,6.25,131.037069710445
139,"genetic",79.5762095052112,250,152.676000000007,131.037069710445
140,"fedorov",76.8079206421462,9,8.28300000001036,131.037069710445
140,"genetic",76.8079206421462,250,155.440000000002,131.037069710445
141,"fedorov",80.9902950319371,6,5.50400000000081,131.037069710445
141,"genetic",80.9902950319371,250,151.841,131.037069710445
142,"fedorov",82.9285929608437,7,6.2439999999915,131.037069710445
142,"genetic",82.9285929608437,250,153.368000000002,131.037069710445
143,"fedorov",75.9147242968915,8,7.3859999999986,131.037069710445
143,"genetic",75.9147242968915,250,152.565999999992,131.037069710445
144,"fedorov",73.8242572953061,9,8.37300000000687,131.037069710445
144,"genetic",73.8242572953061,250,154.604000000007,131.037069710445
145,"fedorov",76.5865709403552,9,8.2450000000099,131.037069710445
145,"genetic",76.5865709403552,250,154.744999999995,131.037069710445
146,"fedorov",76.8079206421462,9,8.23099999999977,131.037069710445
146,"genetic",76.8079206421462,250,153.866999999998,131.037069710445
147,"fedorov",82.9285929608437,9,8.4369999999908,131.037069710445
147,"genetic",82.9285929608437,250,155.862999999998,131.037069710445
148,"fedorov",65.5185348552224,8,7.35000000000582,131.037069710445
148,"genetic",65.5185348552224,250,154.510000000009,131.037069710445
149,"fedorov",71.6081789497805,9,8.22599999999511,131.037069710445
149,"genetic",71.6081789497805,250,155.392999999996,131.037069710445
150,"fedorov",76.8079206421462,7,6.40600000000268,131.037069710445
150,"genetic",76.8079206421462,250,154.879000000001,131.037069710445
151,"fedorov",93.0127357592113,7,6.33699999999953,131.037069710445
151,"genetic",93.0127357592113,250,153.970000000001,131.037069710445
152,"fedorov",58.7833671930189,8,7.27199999999721,131.037069710445
152,"genetic",58.7833671930189,250,156.25,131.037069710445
153,"fedorov",71.6081789497805,7,6.4719999999943,131.037069710445
153,"genetic",71.6081789497805,250,155.154999999999,131.037069710445
154,"fedorov",68.4212959349803,7,6.35400000000664,131.037069710445
154,"genetic",68.4212959349803,250,154.599000000002,131.037069710445
155,"fedorov",49.4736451210051,8,7.11299999999756,131.037069710445
155,"genetic",49.4736451210051,250,153.794999999998,131.037069710445
156,"fedorov",69.5162220815155,6,5.42499999998836,131.037069710445
156,"genetic",69.5162220815155,250,156.547999999995,131.037069710445
157,"fedorov",80.7913008761956,7,6.48800000001211,131.037069710445
157,"genetic",80.7913008761956,250,153.095000000001,131.037069710445
158,"fedorov",91.0134927463167,7,6.40899999999965,131.037069710445
158,"genetic",91.0134927463167,250,153.843999999997,131.037069710445
159,"fedorov",78.5345163097848,7,6.43600000000151,131.037069710445
159,"genetic",78.5345163097848,250,155.557000000001,131.037069710445
160,"fedorov",72.1124785153704,10,9.66100000000733,131.037069710445
160,"genetic",72.1124785153704,250,153.857999999993,131.037069710445
161,"fedorov",70.5777021660771,9,8.24499999999534,131.037069710445
161,"genetic",70.5777021660771,250,157.747000000003,131.037069710445
162,"fedorov",76.8079206421462,9,9.05599999999686,131.037069710445
162,"genetic",76.8079206421462,250,152.747000000003,131.037069710445
163,"fedorov",82.9285929608437,7,6.37299999999232,131.037069710445
163,"genetic",82.9285929608437,250,156.22099999999,131.037069710445
164,"fedorov",75.6881118313888,7,7.18299999998999,131.037069710445
164,"genetic",75.6881118313888,250,154.58600000001,131.037069710445
165,"fedorov",88.9223326122516,7,6.35399999999208,131.037069710445
165,"genetic",88.9223326122516,250,153.275999999998,131.037069710445
166,"fedorov",46.6563894602156,8,7.25,131.037069710445
166,"genetic",46.6563894602156,250,154.233999999997,131.037069710445
167,"fedorov",49.4736451210051,8,7.38299999998708,131.037069710445
167,"genetic",49.4736451210051,250,152.796999999991,131.037069710445
168,"fedorov",90.0604018401815,8,7.33699999999953,131.037069710445
168,"genetic",90.0604018401815,250,155.891999999993,131.037069710445
169,"fedorov",82.7388243503279,8,7.4539999999979,131.037069710445
169,"genetic",82.7388243503279,250,154.047999999995,131.037069710445
170,"fedorov",70.3153291042732,10,9.22100000000501,131.037069710445
170,"genetic",70.3153291042732,250,155.112000000008,131.037069710445
171,"fedorov",71.3533434173108,8,7.25999999999476,131.037069710445
171,"genetic",71.3533434173108,250,152.993000000002,131.037069710445
172,"fedorov",73.8242572953061,9,8.10499999999593,131.037069710445
172,"genetic",73.8242572953061,250,154.229999999996,131.037069710445
173,"fedorov",78.9544949707047,8,7.24800000000687,131.037069710445
173,"genetic",78.9544949707047,250,151.748999999996,131.037069710445
174,"fedorov",60.9624870134164,9,8.34200000000419,131.037069710445
174,"genetic",60.9624870134164,250,154.820000000007,131.037069710445
175,"fedorov",88.0912341508111,9,8.2560000000085,131.037069710445
175,"genetic",88.0912341508111,250,152.731,131.037069710445
176,"fedorov",84.0493851699741,9,8.33299999999872,131.037069710445
176,"genetic",84.0493851699741,250,154.917000000001,131.037069710445
177,"fedorov",87.9231206999708,9,8.3469999999943,131.037069710445
177,"genetic",87.9231206999708,250,155.228000000003,131.037069710445
178,"fedorov",71.0966744962892,10,9.18399999999383,131.037069710445
178,"genetic",71.0966744962892,250,154.167000000001,131.037069710445
179,"fedorov",49.473645121005,7,6.36000000000058,131.037069710445
179,"genetic",49.473645121005,250,152.923999999999,131.037069710445
180,"fedorov",86.554444657838,7,6.59500000000116,131.037069710445
180,"genetic",86.554444657838,250,155.310999999987,131.037069710445
181,"fedorov",78.5345163097848,9,8.36999999999534,131.037069710445
181,"genetic",78.5345163097848,250,153.562999999995,131.037069710445
182,"fedorov",48.9358455146108,10,9.28800000000047,131.037069710445
182,"genetic",48.9358455146108,250,154.402999999991,131.037069710445
183,"fedorov",82.9285929608437,7,6.27499999999418,131.037069710445
183,"genetic",82.9285929608437,250,154.553,131.037069710445
184,"fedorov",78.9544949707047,10,9.35599999999977,131.037069710445
184,"genetic",78.9544949707047,250,154.044999999998,131.037069710445
185,"fedorov",64.9061762731388,8,7.34799999999814,131.037069710445
185,"genetic",64.9061762731388,250,155.282000000007,131.037069710445
186,"fedorov",80.7913008761956,7,6.25099999998929,131.037069710445
186,"genetic",80.7913008761956,250,156.103000000003,131.037069710445
187,"fedorov",85.4987973338348,8,7.35099999999511,131.037069710445
187,"genetic",85.4987973338348,250,152.915999999997,131.037069710445
188,"fedorov",82.3566534315983,8,7.375,131.037069710445
188,"genetic",82.3566534315983,250,155.356,131.037069710445
189,"fedorov",60.2535566043808,8,7.2840000000142,131.037069710445
189,"genetic",60.2535566043808,250,153.183999999994,131.037069710445
190,"fedorov",76.8079206421462,7,6.3130000000092,131.037069710445
190,"genetic",76.8079206421462,250,150.880000000005,131.037069710445
191,"fedorov",71.6081789497805,7,6.4600000000064,131.037069710445
191,"genetic",71.6081789497805,250,152.895000000004,131.037069710445
192,"fedorov",58.7833671930189,9,8.35800000000745,131.037069710445
192,"genetic",58.7833671930189,250,154.561999999991,131.037069710445
193,"fedorov",61.6553018582617,8,7.48699999999371,131.037069710445
193,"genetic",61.6553018582617,250,156.110000000001,131.037069710445
194,"fedorov",67.5765021968778,10,9.29999999998836,131.037069710445
194,"genetic",67.5765021968778,250,157.273000000001,131.037069710445
195,"fedorov",88.9223326122516,8,7.38700000000244,131.037069710445
195,"genetic",88.9223326122516,250,154.304999999993,131.037069710445
196,"fedorov",78.9544949707047,8,7.34599999999045,131.037069710445
196,"genetic",78.9544949707047,250,153.854000000007,131.037069710445
197,"fedorov",82.7388243503279,8,7.27700000000186,131.037069710445
197,"genetic",82.7388243503279,250,153.370999999999,131.037069710445
198,"fedorov",76.8079206421462,7,6.20799999999872,131.037069710445
198,"genetic",76.8079206421462,250,153.319000000003,131.037069710445
199,"fedorov",87.2441505863611,8,7.25800000000163,131.037069710445
199,"genetic",87.2441505863611,250,155.093999999997,131.037069710445
200,"fedorov",73.1004434553216,8,7.38199999999779,131.037069710445
200,"genetic",73.1004434553216,250,154.267999999996,131.037069710445
201,"fedorov",84.7802860753542,9,8.38999999999942,131.037069710445
201,"genetic",84.7802860753542,250,152.436999999991,131.037069710445
202,"fedorov",84.7802860753542,8,7.49300000000221,131.037069710445
202,"genetic",84.7802860753542,250,152.437999999995,131.037069710445
203,"fedorov",76.8079206421462,7,6.47599999999511,131.037069710445
203,"genetic",76.8079206421462,250,154.371999999988,131.037069710445
204,"fedorov",68.973104409528,6,5.38999999999942,131.037069710445
204,"genetic",68.973104409528,250,154.300000000003,131.037069710445
205,"fedorov",64.9061762731388,8,7.38000000000466,131.037069710445
205,"genetic",64.9061762731388,250,154.597999999998,131.037069710445
206,"fedorov",81.3853758940804,6,5.31600000000617,131.037069710445
206,"genetic",81.3853758940804,250,155.737000000008,131.037069710445
207,"fedorov",92.2540336512263,7,6.59900000000198,131.037069710445
207,"genetic",92.2540336512263,250,154.650000000009,131.037069710445
208,"fedorov",76.5865709403552,9,8.29699999999139,131.037069710445
208,"genetic",76.5865709403552,250,153.820999999996,131.037069710445
209,"fedorov",62.3328869029831,9,8.45699999999488,131.037069710445
209,"genetic",62.3328869029831,250,154.849000000002,131.037069710445
210,"fedorov",44.1293541915758,10,9.5679999999993,131.037069710445
210,"genetic",44.1293541915758,250,155.162000000011,131.037069710445
211,"fedorov",80.7913008761956,8,7.47599999999511,131.037069710445
211,"genetic",80.7913008761956,250,157.062000000005,131.037069710445
212,"fedorov",85.4987973338348,7,6.41199999999662,131.037069710445
212,"genetic",85.4987973338348,250,156.161000000007,131.037069710445
213,"fedorov",71.3533434173108,6,5.51799999999639,131.037069710445
213,"genetic",71.3533434173108,250,152.270999999993,131.037069710445
214,"fedorov",70.5777021660771,8,7.3179999999993,131.037069710445
214,"genetic",70.5777021660771,250,152.928,131.037069710445
215,"fedorov",81.3853758940804,6,5.36700000001292,131.037069710445
215,"genetic",81.3853758940804,250,154.892999999996,131.037069710445
216,"fedorov",94.4940787421155,7,6.41199999999662,131.037069710445
216,"genetic",94.4940787421155,250,153.008999999991,131.037069710445
217,"fedorov",78.9544949707047,8,7.52000000000407,131.037069710445
217,"genetic",78.9544949707047,250,153.859000000011,131.037069710445
218,"fedorov",78.9544949707047,9,8.54599999998754,131.037069710445
218,"genetic",78.9544949707047,250,154.585999999996,131.037069710445
219,"fedorov",61.6553018582617,8,7.38800000000629,131.037069710445
219,"genetic",61.6553018582617,250,153.277000000002,131.037069710445
